Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Vol, Ask Vol, Keltner Average, Top, Bottom
2016/8/9, 11:16:26.0, 2183.00, 2183.00, 2182.25, 2182.50, 3452, 1000, 2182.69, 2182.58, 2182.63, 1732, 1720, 2182.38, 2184.01, 2180.75
2016/8/9, 11:18:10.28, 2182.50, 2182.75, 2182.50, 2182.75, 4610, 1000, 2182.63, 2182.67, 2182.63, 1894, 2716, 2182.42, 2183.94, 2180.90
2016/8/9, 11:20:11.6, 2182.75, 2183.00, 2182.25, 2182.75, 3279, 1000, 2182.69, 2182.67, 2182.63, 1881, 1398, 2182.45, 2183.99, 2180.91
2016/8/9, 11:22:45.13, 2182.75, 2183.00, 2182.25, 2182.75, 2942, 1000, 2182.69, 2182.67, 2182.63, 1577, 1365, 2182.48, 2184.03, 2180.92
2016/8/9, 11:25:25.9, 2182.75, 2183.00, 2182.25, 2182.75, 3767, 1000, 2182.69, 2182.67, 2182.63, 2134, 1633, 2182.50, 2184.07, 2180.94
2016/8/9, 11:27:03.35, 2182.75, 2182.75, 2181.75, 2182.00, 3507, 1000, 2182.31, 2182.17, 2182.25, 2272, 1235, 2182.46, 2184.09, 2180.82
2016/8/9, 11:28:07.171, 2182.00, 2182.50, 2181.75, 2182.25, 2879, 1000, 2182.13, 2182.17, 2182.13, 1516, 1363, 2182.44, 2184.08, 2180.80
2016/8/9, 11:29:16.22, 2182.25, 2182.50, 2182.00, 2182.25, 4040, 1000, 2182.25, 2182.25, 2182.25, 1895, 2145, 2182.42, 2184.01, 2180.83
2016/8/9, 11:30:31.34, 2182.25, 2183.00, 2182.00, 2182.50, 3911, 1000, 2182.44, 2182.50, 2182.50, 1474, 2437, 2182.43, 2184.08, 2180.77
2016/8/9, 11:32:06.2, 2182.50, 2182.50, 2181.50, 2181.50, 3792, 1000, 2182.00, 2181.83, 2182.00, 2693, 1099, 2182.34, 2184.05, 2180.62
2016/8/9, 11:33:37.26, 2181.50, 2182.50, 2181.50, 2182.00, 4453, 1000, 2181.88, 2182.00, 2182.00, 1681, 2772, 2182.31, 2184.07, 2180.54
