Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2016/8/17, 09:45:00, 2170.50, 2172.00, 2170.00, 2171.50, 31322, 7266, 14455, 16867
2016/8/17, 09:50:00, 2171.50, 2172.00, 2170.00, 2171.00, 28631, 7397, 14943, 13688
2016/8/17, 09:55:00, 2170.75, 2171.25, 2169.00, 2169.25, 32359, 9022, 18033, 14326
2016/8/17, 10:00:00, 2169.00, 2170.00, 2168.50, 2169.00, 30088, 7647, 15360, 14728
2016/8/17, 10:05:00, 2168.75, 2169.75, 2168.50, 2169.00, 24483, 6261, 12044, 12439
2016/8/17, 10:10:00, 2169.00, 2170.50, 2168.50, 2169.75, 22075, 5816, 9304, 12771
2016/8/17, 10:15:00, 2169.75, 2170.00, 2169.00, 2169.75, 13574, 3761, 6400, 7174
2016/8/17, 10:20:00, 2169.75, 2170.00, 2168.75, 2169.75, 18083, 4940, 8848, 9235
2016/8/17, 10:25:00, 2169.75, 2170.00, 2169.00, 2169.50, 8438, 2384, 4202, 4236
2016/8/17, 10:30:00, 2169.50, 2171.25, 2169.50, 2170.50, 36419, 8496, 15393, 21026
2016/8/17, 10:35:00, 2170.75, 2171.00, 2169.25, 2169.75, 19517, 4894, 10516, 9001
2016/8/17, 10:40:00, 2170.00, 2170.00, 2169.00, 2169.25, 12025, 3374, 6340, 5685
2016/8/17, 10:45:00, 2169.25, 2170.50, 2169.00, 2169.50, 20809, 5584, 10650, 10159
2016/8/17, 10:50:00, 2169.25, 2169.75, 2168.50, 2169.50, 15738, 3978, 7890, 7848
2016/8/17, 10:55:00, 2169.50, 2170.25, 2169.00, 2169.75, 21596, 4792, 10100, 11496
2016/8/17, 11:00:00, 2169.50, 2170.75, 2169.50, 2170.00, 11224, 3323, 4614, 6610
2016/8/17, 11:05:00, 2170.00, 2170.50, 2169.75, 2170.50, 6217, 1832, 3050, 3167
2016/8/17, 11:10:00, 2170.50, 2170.50, 2170.00, 2170.00, 7467, 1949, 3694, 3773
2016/8/17, 11:15:00, 2170.25, 2170.75, 2170.00, 2170.50, 11786, 2888, 5052, 6734
2016/8/17, 11:20:00, 2170.50, 2170.75, 2168.00, 2168.50, 19038, 5052, 10856, 8182
2016/8/17, 11:25:00, 2168.75, 2169.00, 2167.00, 2167.50, 26380, 6128, 15168, 11212
2016/8/17, 11:30:00, 2167.50, 2168.00, 2167.00, 2167.25, 14703, 4160, 7657, 7046
2016/8/17, 11:35:00, 2167.00, 2167.25, 2165.50, 2166.50, 23379, 6100, 13586, 9793
2016/8/17, 11:40:00, 2166.50, 2166.75, 2166.00, 2166.50, 13436, 3749, 6190, 7246
2016/8/17, 11:45:00, 2166.50, 2167.00, 2166.25, 2166.50, 10716, 2977, 4879, 5837
2016/8/17, 11:50:00, 2166.75, 2167.00, 2166.50, 2166.50, 7820, 2177, 3644, 4176
2016/8/17, 11:55:00, 2166.75, 2167.00, 2166.25, 2166.25, 7229, 2066, 3742, 3487
2016/8/17, 12:00:00, 2166.25, 2167.00, 2166.00, 2167.00, 8646, 2544, 4161, 4485
2016/8/17, 12:05:00, 2166.75, 2167.25, 2166.50, 2167.25, 5589, 1654, 2720, 2869
2016/8/17, 12:10:00, 2167.25, 2167.75, 2167.00, 2167.50, 8687, 2058, 3552, 5135
2016/8/17, 12:15:00, 2167.50, 2168.25, 2167.25, 2167.50, 8038, 2045, 3608, 4430
2016/8/17, 12:20:00, 2167.75, 2169.25, 2167.50, 2169.00, 7692, 1897, 1966, 5726
2016/8/17, 12:25:00, 2169.00, 2169.75, 2168.75, 2169.25, 8649, 2024, 4786, 3863
2016/8/17, 12:30:00, 2169.25, 2169.50, 2169.00, 2169.00, 4442, 1309, 2481, 1961
2016/8/17, 12:35:00, 2169.00, 2169.75, 2169.00, 2169.50, 6352, 1497, 2796, 3556
2016/8/17, 12:40:00, 2169.50, 2169.75, 2169.00, 2169.50, 4035, 933, 2174, 1861
2016/8/17, 12:45:00, 2169.75, 2173.50, 2169.50, 2173.25, 41547, 8808, 16840, 24707
2016/8/17, 12:50:00, 2173.25, 2174.25, 2173.00, 2173.50, 24661, 5231, 12652, 12009
2016/8/17, 12:55:00, 2173.50, 2174.00, 2173.25, 2173.25, 11350, 2478, 5937, 5413
2016/8/17, 13:00:00, 2173.25, 2173.75, 2173.00, 2173.25, 10953, 2486, 5994, 4959
2016/8/17, 13:05:00, 2173.25, 2173.75, 2172.50, 2173.00, 8857, 2093, 5422, 3435
2016/8/17, 13:10:00, 2172.75, 2173.00, 2172.50, 2172.75, 4243, 1075, 2201, 2042
2016/8/17, 13:15:00, 2172.75, 2173.25, 2172.50, 2172.75, 4720, 1267, 2300, 2420
2016/8/17, 13:20:00, 2172.75, 2172.75, 2172.25, 2172.25, 5756, 1297, 3276, 2480
2016/8/17, 13:25:00, 2172.25, 2173.00, 2172.00, 2173.00, 5172, 1229, 2605, 2567
2016/8/17, 13:30:00, 2172.75, 2173.50, 2172.50, 2173.50, 7369, 1749, 3308, 4061
2016/8/17, 13:35:00, 2173.50, 2175.75, 2173.25, 2175.75, 21559, 4848, 8494, 13065
2016/8/17, 13:40:00, 2175.75, 2176.75, 2175.00, 2175.00, 24368, 4789, 13045, 11323
2016/8/17, 13:45:00, 2175.00, 2175.25, 2174.25, 2174.75, 10673, 2445, 5523, 5150
2016/8/17, 13:50:00, 2174.75, 2175.00, 2173.50, 2174.25, 11130, 2441, 6193, 4937
2016/8/17, 13:55:00, 2174.00, 2174.25, 2172.75, 2173.00, 9202, 2568, 5658, 3544
2016/8/17, 14:00:00, 2173.00, 2175.75, 2169.25, 2175.00, 45906, 13196, 22169, 23737
2016/8/17, 14:05:00, 2175.00, 2176.25, 2173.25, 2175.75, 20091, 5897, 9568, 10523
2016/8/17, 14:10:00, 2175.50, 2179.75, 2175.50, 2178.75, 47053, 10123, 20210, 26843
2016/8/17, 14:15:00, 2178.75, 2179.25, 2176.25, 2176.75, 31166, 6962, 16822, 14344
2016/8/17, 14:20:00, 2177.00, 2178.00, 2175.00, 2175.75, 26561, 6191, 13856, 12705
2016/8/17, 14:25:00, 2176.00, 2178.50, 2175.50, 2177.25, 28134, 6484, 14161, 13973
2016/8/17, 14:30:00, 2177.50, 2177.75, 2174.75, 2177.00, 29572, 6292, 15496, 14076
2016/8/17, 14:35:00, 2177.00, 2178.00, 2175.75, 2177.00, 15844, 3572, 7568, 8276
2016/8/17, 14:40:00, 2177.25, 2177.75, 2176.00, 2176.00, 10507, 2497, 5522, 4985
2016/8/17, 14:45:00, 2176.00, 2178.50, 2175.75, 2177.75, 15871, 3451, 6598, 9273
2016/8/17, 14:50:00, 2177.50, 2178.00, 2176.00, 2176.75, 13808, 3161, 7877, 5931
2016/8/17, 14:55:00, 2176.75, 2177.75, 2176.50, 2177.50, 21443, 4309, 10087, 11356
2016/8/17, 15:00:00, 2177.50, 2177.75, 2175.50, 2176.50, 20827, 4354, 11431, 9396
2016/8/17, 15:05:00, 2176.25, 2177.50, 2175.50, 2175.50, 17447, 3818, 9512, 7935
2016/8/17, 15:10:00, 2175.75, 2176.50, 2175.00, 2176.00, 17982, 3793, 9120, 8862
2016/8/17, 15:15:00, 2176.00, 2176.75, 2175.25, 2176.25, 15572, 3377, 8058, 7514
2016/8/17, 15:20:00, 2176.50, 2177.25, 2176.00, 2177.25, 12144, 2570, 5631, 6513
2016/8/17, 15:25:00, 2177.25, 2178.75, 2177.25, 2178.50, 18224, 3766, 7481, 10743
2016/8/17, 15:30:00, 2178.50, 2179.00, 2177.75, 2179.00, 14659, 3249, 5985, 8674
2016/8/17, 15:35:00, 2178.75, 2179.75, 2178.25, 2179.50, 17871, 3968, 8703, 9168
2016/8/17, 15:40:00, 2179.25, 2180.00, 2178.75, 2180.00, 19423, 4208, 9430, 9993
2016/8/17, 15:45:00, 2179.75, 2180.50, 2179.50, 2180.25, 23242, 4550, 10897, 12345
2016/8/17, 15:50:00, 2180.25, 2181.00, 2179.25, 2179.75, 29144, 5912, 15094, 14050
2016/8/17, 15:55:00, 2179.75, 2179.75, 2178.25, 2179.25, 58205, 9036, 29118, 29087
2016/8/17, 16:00:00, 2179.00, 2181.00, 2178.75, 2180.75, 38111, 5768, 16917, 21194
2016/8/17, 16:05:00, 2180.50, 2180.75, 2179.25, 2179.50, 9506, 1739, 6012, 3494
2016/8/17, 16:10:00, 2179.50, 2180.00, 2179.25, 2180.00, 11856, 2000, 6238, 5618
2016/8/17, 16:30:00, 2179.75, 2180.25, 2179.75, 2180.00, 2344, 408, 1185, 1159
2016/8/17, 16:35:00, 2180.00, 2180.75, 2180.00, 2180.50, 1068, 323, 262, 806
2016/8/17, 16:40:00, 2180.75, 2181.00, 2180.50, 2181.00, 1496, 299, 383, 1113
2016/8/17, 16:45:00, 2180.75, 2182.00, 2180.75, 2181.50, 3133, 851, 953, 2180
2016/8/17, 16:50:00, 2181.25, 2181.75, 2181.25, 2181.75, 811, 267, 274, 537
2016/8/17, 16:55:00, 2181.50, 2182.00, 2180.75, 2180.75, 1546, 494, 845, 701
2016/8/17, 18:00:00, 2180.75, 2181.75, 2180.50, 2181.50, 1320, 567, 532, 788
2016/8/17, 18:05:00, 2181.50, 2181.50, 2181.00, 2181.00, 180, 82, 138, 42
2016/8/17, 18:10:00, 2181.25, 2181.50, 2181.00, 2181.25, 154, 94, 39, 115
2016/8/17, 18:15:00, 2181.25, 2181.25, 2180.75, 2181.00, 256, 148, 147, 109
2016/8/17, 18:20:00, 2181.00, 2181.25, 2180.75, 2180.75, 173, 102, 126, 47
2016/8/17, 18:25:00, 2181.00, 2181.25, 2180.75, 2180.75, 110, 66, 24, 86
2016/8/17, 18:30:00, 2180.75, 2181.00, 2180.75, 2180.75, 37, 23, 33, 4
2016/8/17, 18:35:00, 2180.75, 2180.75, 2180.25, 2180.50, 233, 141, 204, 29
2016/8/17, 18:40:00, 2180.50, 2180.50, 2180.00, 2180.00, 497, 240, 382, 115
2016/8/17, 18:45:00, 2180.00, 2180.50, 2180.00, 2180.00, 61, 37, 47, 14
2016/8/17, 18:50:00, 2180.00, 2180.25, 2180.00, 2180.25, 140, 62, 119, 21
2016/8/17, 18:55:00, 2180.00, 2180.25, 2180.00, 2180.25, 97, 55, 24, 73
2016/8/17, 19:00:00, 2180.25, 2180.75, 2180.25, 2180.50, 211, 115, 24, 187
2016/8/17, 19:05:00, 2180.75, 2180.75, 2180.25, 2180.50, 86, 47, 59, 27
2016/8/17, 19:10:00, 2180.25, 2180.50, 2180.00, 2180.00, 112, 64, 87, 25
2016/8/17, 19:15:00, 2180.00, 2180.50, 2180.00, 2180.25, 490, 190, 257, 233
2016/8/17, 19:20:00, 2180.25, 2180.50, 2180.00, 2180.00, 431, 211, 297, 134
2016/8/17, 19:25:00, 2180.00, 2180.25, 2180.00, 2180.00, 118, 50, 7, 111
2016/8/17, 19:30:00, 2180.00, 2180.00, 2179.75, 2179.75, 180, 73, 120, 60
2016/8/17, 19:35:00, 2179.75, 2179.75, 2178.75, 2179.00, 1366, 510, 1018, 348
2016/8/17, 19:40:00, 2179.00, 2179.25, 2179.00, 2179.25, 459, 209, 159, 300
2016/8/17, 19:45:00, 2179.00, 2179.50, 2179.00, 2179.50, 181, 96, 77, 104
2016/8/17, 19:50:00, 2179.50, 2180.00, 2179.00, 2179.75, 394, 196, 162, 232
2016/8/17, 19:55:00, 2179.75, 2180.25, 2179.75, 2180.00, 392, 176, 178, 214
2016/8/17, 20:00:00, 2180.00, 2180.25, 2179.75, 2179.75, 789, 386, 441, 348
2016/8/17, 20:05:00, 2180.00, 2180.00, 2179.75, 2179.75, 285, 158, 228, 57
2016/8/17, 20:10:00, 2179.75, 2180.50, 2179.75, 2180.50, 867, 351, 481, 386
2016/8/17, 20:15:00, 2180.50, 2180.50, 2179.75, 2179.75, 629, 306, 517, 112
2016/8/17, 20:20:00, 2179.75, 2180.00, 2179.75, 2179.75, 527, 304, 354, 173
2016/8/17, 20:25:00, 2180.00, 2180.00, 2179.75, 2179.75, 375, 172, 369, 6
2016/8/17, 20:30:00, 2179.75, 2180.00, 2179.75, 2179.75, 212, 97, 209, 3
2016/8/17, 20:35:00, 2179.75, 2180.00, 2179.75, 2179.75, 570, 90, 566, 4
2016/8/17, 20:40:00, 2179.75, 2179.75, 2179.00, 2179.50, 797, 316, 394, 403
2016/8/17, 20:45:00, 2179.50, 2180.00, 2179.50, 2180.00, 387, 189, 233, 154
2016/8/17, 20:50:00, 2179.75, 2180.00, 2179.25, 2179.25, 268, 128, 187, 81
2016/8/17, 20:55:00, 2179.50, 2180.25, 2179.25, 2180.25, 698, 246, 103, 595
2016/8/17, 21:00:00, 2180.50, 2180.75, 2180.25, 2180.75, 715, 367, 257, 458
2016/8/17, 21:05:00, 2180.75, 2180.75, 2180.50, 2180.50, 236, 120, 82, 154
2016/8/17, 21:10:00, 2180.75, 2181.00, 2180.50, 2180.75, 166, 102, 63, 103
2016/8/17, 21:15:00, 2180.50, 2181.50, 2180.50, 2181.25, 1510, 525, 691, 819
2016/8/17, 21:20:00, 2181.25, 2181.50, 2181.00, 2181.25, 322, 171, 168, 154
2016/8/17, 21:25:00, 2181.25, 2181.50, 2180.75, 2180.75, 134, 92, 105, 29
2016/8/17, 21:30:00, 2181.00, 2181.50, 2180.75, 2181.50, 925, 392, 255, 670
2016/8/17, 21:35:00, 2181.50, 2181.50, 2181.25, 2181.50, 318, 184, 124, 194
2016/8/17, 21:40:00, 2181.25, 2181.75, 2181.00, 2181.50, 362, 187, 154, 208
2016/8/17, 21:45:00, 2181.75, 2181.75, 2181.50, 2181.75, 483, 180, 291, 192
2016/8/17, 21:50:00, 2181.75, 2182.00, 2181.50, 2181.75, 281, 120, 44, 237
2016/8/17, 21:55:00, 2182.00, 2182.25, 2181.75, 2182.25, 789, 391, 249, 540
2016/8/17, 22:00:00, 2182.00, 2182.50, 2182.00, 2182.25, 580, 260, 423, 157
2016/8/17, 22:05:00, 2182.50, 2182.50, 2182.00, 2182.25, 637, 249, 441, 196
2016/8/17, 22:10:00, 2182.25, 2182.25, 2182.00, 2182.25, 263, 170, 150, 113
2016/8/17, 22:15:00, 2182.25, 2182.50, 2182.00, 2182.25, 220, 152, 90, 130
2016/8/17, 22:20:00, 2182.50, 2182.50, 2182.25, 2182.25, 307, 117, 68, 239
2016/8/17, 22:25:00, 2182.50, 2182.50, 2182.25, 2182.50, 141, 61, 30, 111
2016/8/17, 22:30:00, 2182.25, 2182.50, 2182.00, 2182.00, 824, 420, 445, 379
2016/8/17, 22:35:00, 2182.25, 2182.25, 2181.75, 2182.00, 413, 196, 276, 137
2016/8/17, 22:40:00, 2182.00, 2182.25, 2181.75, 2182.25, 426, 122, 124, 302
2016/8/17, 22:45:00, 2182.00, 2182.50, 2182.00, 2182.50, 661, 189, 40, 621
2016/8/17, 22:50:00, 2182.25, 2182.50, 2182.25, 2182.25, 183, 116, 145, 38
2016/8/17, 22:55:00, 2182.25, 2182.50, 2182.00, 2182.25, 186, 94, 58, 128
2016/8/17, 23:00:00, 2182.25, 2182.50, 2182.25, 2182.50, 68, 38, 20, 48
2016/8/17, 23:05:00, 2182.50, 2182.50, 2182.25, 2182.25, 309, 145, 40, 269
2016/8/17, 23:10:00, 2182.50, 2182.50, 2182.00, 2182.00, 181, 117, 114, 67
2016/8/17, 23:15:00, 2182.00, 2182.25, 2182.00, 2182.25, 116, 75, 30, 86
2016/8/17, 23:20:00, 2182.25, 2182.50, 2182.00, 2182.50, 194, 116, 111, 83
2016/8/17, 23:25:00, 2182.25, 2182.50, 2182.25, 2182.50, 63, 49, 32, 31
2016/8/17, 23:30:00, 2182.25, 2182.50, 2181.75, 2182.00, 368, 223, 245, 123
2016/8/17, 23:35:00, 2181.75, 2182.25, 2181.75, 2181.75, 196, 124, 98, 98
2016/8/17, 23:40:00, 2182.00, 2182.25, 2181.75, 2182.00, 115, 74, 47, 68
2016/8/17, 23:45:00, 2182.00, 2182.25, 2181.75, 2182.00, 347, 184, 128, 219
2016/8/17, 23:50:00, 2182.00, 2182.25, 2182.00, 2182.00, 182, 91, 162, 20
2016/8/17, 23:55:00, 2182.00, 2182.25, 2181.75, 2181.75, 211, 115, 169, 42
2016/8/18, 00:00:00, 2182.00, 2182.00, 2181.25, 2181.50, 290, 151, 207, 83
2016/8/18, 00:05:00, 2181.50, 2181.75, 2181.25, 2181.50, 248, 119, 189, 59
2016/8/18, 00:10:00, 2181.25, 2181.50, 2181.00, 2181.25, 236, 139, 135, 101
2016/8/18, 00:15:00, 2181.50, 2181.50, 2181.25, 2181.50, 27, 16, 11, 16
2016/8/18, 00:20:00, 2181.50, 2181.75, 2181.25, 2181.75, 225, 112, 24, 201
2016/8/18, 00:25:00, 2181.75, 2181.75, 2181.50, 2181.75, 31, 21, 8, 23
2016/8/18, 00:30:00, 2181.50, 2182.00, 2181.50, 2181.50, 308, 145, 187, 121
2016/8/18, 00:35:00, 2181.50, 2181.50, 2181.00, 2181.50, 200, 92, 161, 39
2016/8/18, 00:40:00, 2181.50, 2181.75, 2181.25, 2181.75, 142, 96, 57, 85
2016/8/18, 00:45:00, 2181.75, 2181.75, 2181.25, 2181.50, 157, 100, 69, 88
2016/8/18, 00:50:00, 2181.50, 2181.75, 2181.50, 2181.75, 99, 64, 54, 45
2016/8/18, 00:55:00, 2181.50, 2181.75, 2181.50, 2181.75, 333, 147, 122, 211
2016/8/18, 01:00:00, 2181.75, 2182.00, 2181.50, 2181.75, 160, 90, 97, 63
2016/8/18, 01:05:00, 2181.75, 2182.25, 2181.75, 2182.25, 235, 130, 19, 216
2016/8/18, 01:10:00, 2182.00, 2182.50, 2182.00, 2182.25, 124, 75, 64, 60
2016/8/18, 01:15:00, 2182.00, 2182.50, 2182.00, 2182.25, 120, 84, 48, 72
2016/8/18, 01:20:00, 2182.25, 2182.25, 2182.00, 2182.25, 62, 35, 51, 11
2016/8/18, 01:25:00, 2182.25, 2182.25, 2181.75, 2182.00, 192, 104, 146, 46
2016/8/18, 01:30:00, 2181.75, 2181.75, 2180.50, 2180.75, 1245, 526, 899, 346
2016/8/18, 01:35:00, 2180.75, 2181.25, 2180.75, 2181.00, 371, 185, 190, 181
2016/8/18, 01:40:00, 2181.00, 2181.25, 2180.75, 2180.75, 272, 142, 150, 122
2016/8/18, 01:45:00, 2181.00, 2181.25, 2180.75, 2181.25, 485, 223, 241, 244
2016/8/18, 01:50:00, 2181.25, 2181.50, 2181.00, 2181.25, 283, 146, 156, 127
2016/8/18, 01:55:00, 2181.25, 2181.25, 2181.00, 2181.00, 294, 157, 236, 58
2016/8/18, 02:00:00, 2181.25, 2181.50, 2180.75, 2181.00, 930, 467, 526, 404
2016/8/18, 02:05:00, 2180.75, 2181.25, 2180.75, 2181.25, 517, 245, 115, 402
2016/8/18, 02:10:00, 2181.00, 2181.50, 2181.00, 2181.25, 711, 389, 338, 373
2016/8/18, 02:15:00, 2181.00, 2182.25, 2181.00, 2181.50, 1813, 670, 902, 911
2016/8/18, 02:20:00, 2181.50, 2182.00, 2181.25, 2182.00, 500, 225, 286, 214
2016/8/18, 02:25:00, 2181.75, 2181.75, 2180.75, 2181.25, 755, 371, 511, 244
2016/8/18, 02:30:00, 2181.00, 2181.25, 2180.50, 2181.25, 993, 380, 547, 446
2016/8/18, 02:35:00, 2181.00, 2181.75, 2181.00, 2181.75, 418, 181, 131, 287
2016/8/18, 02:40:00, 2181.75, 2181.75, 2181.00, 2181.50, 437, 198, 333, 104
2016/8/18, 02:45:00, 2181.25, 2181.75, 2181.00, 2181.50, 478, 165, 273, 205
2016/8/18, 02:50:00, 2181.50, 2182.00, 2181.25, 2181.75, 897, 310, 513, 384
2016/8/18, 02:55:00, 2181.75, 2182.00, 2181.50, 2181.75, 398, 214, 179, 219
2016/8/18, 03:00:00, 2181.50, 2182.75, 2181.25, 2182.00, 3380, 1554, 1532, 1848
2016/8/18, 03:05:00, 2181.75, 2182.00, 2180.75, 2180.75, 2494, 1011, 1383, 1111
2016/8/18, 03:10:00, 2180.75, 2181.00, 2179.75, 2179.75, 1427, 672, 1013, 414
2016/8/18, 03:15:00, 2179.75, 2180.50, 2179.75, 2180.00, 2335, 952, 1231, 1104
2016/8/18, 03:20:00, 2180.25, 2180.25, 2179.50, 2179.75, 1288, 601, 764, 524
2016/8/18, 03:25:00, 2179.75, 2180.75, 2179.75, 2179.75, 1334, 632, 715, 619
2016/8/18, 03:30:00, 2179.50, 2180.50, 2179.50, 2180.50, 1637, 632, 813, 824
2016/8/18, 03:35:00, 2180.25, 2180.50, 2180.00, 2180.00, 1179, 577, 615, 564
2016/8/18, 03:40:00, 2180.00, 2180.50, 2179.75, 2180.00, 1098, 552, 525, 573
2016/8/18, 03:45:00, 2180.00, 2180.00, 2179.50, 2180.00, 775, 402, 429, 346
2016/8/18, 03:50:00, 2180.00, 2180.25, 2179.50, 2180.00, 1017, 447, 494, 523
2016/8/18, 03:55:00, 2180.00, 2180.25, 2179.75, 2180.00, 972, 378, 509, 463
2016/8/18, 04:00:00, 2180.00, 2180.75, 2179.75, 2180.00, 1802, 780, 813, 989
2016/8/18, 04:05:00, 2180.25, 2180.50, 2180.00, 2180.25, 838, 405, 348, 490
2016/8/18, 04:10:00, 2180.25, 2180.50, 2180.00, 2180.25, 664, 334, 369, 295
2016/8/18, 04:15:00, 2180.25, 2180.50, 2180.00, 2180.25, 1228, 406, 669, 559
2016/8/18, 04:20:00, 2180.25, 2181.00, 2180.25, 2180.50, 1655, 644, 715, 940
2016/8/18, 04:25:00, 2180.50, 2180.50, 2179.75, 2180.00, 1285, 475, 714, 571
2016/8/18, 04:30:00, 2180.25, 2180.75, 2180.00, 2180.00, 1734, 691, 830, 904
2016/8/18, 04:35:00, 2180.25, 2180.25, 2180.00, 2180.25, 574, 272, 260, 314
2016/8/18, 04:40:00, 2180.25, 2180.50, 2179.75, 2180.00, 1261, 425, 789, 472
2016/8/18, 04:45:00, 2179.75, 2180.25, 2179.75, 2180.00, 809, 359, 337, 472
2016/8/18, 04:50:00, 2180.25, 2180.25, 2179.75, 2179.75, 573, 264, 369, 204
2016/8/18, 04:55:00, 2180.00, 2180.50, 2180.00, 2180.25, 547, 296, 174, 373
2016/8/18, 05:00:00, 2180.00, 2180.50, 2180.00, 2180.25, 768, 312, 290, 478
2016/8/18, 05:05:00, 2180.25, 2181.25, 2180.00, 2181.00, 1382, 526, 642, 740
2016/8/18, 05:10:00, 2181.00, 2181.25, 2180.00, 2180.25, 1368, 545, 703, 665
2016/8/18, 05:15:00, 2180.00, 2180.75, 2180.00, 2180.50, 1010, 421, 413, 597
2016/8/18, 05:20:00, 2180.25, 2180.25, 2180.00, 2180.00, 502, 196, 386, 116
2016/8/18, 05:25:00, 2180.00, 2180.25, 2179.75, 2179.75, 421, 217, 221, 200
2016/8/18, 05:30:00, 2179.75, 2180.00, 2179.50, 2179.50, 962, 354, 518, 444
2016/8/18, 05:35:00, 2179.75, 2179.75, 2179.25, 2179.25, 724, 297, 393, 331
2016/8/18, 05:40:00, 2179.50, 2179.50, 2179.00, 2179.00, 892, 236, 784, 108
2016/8/18, 05:45:00, 2179.25, 2179.50, 2179.00, 2179.25, 707, 332, 321, 386
2016/8/18, 05:50:00, 2179.25, 2179.50, 2178.75, 2179.25, 920, 376, 652, 268
2016/8/18, 05:55:00, 2179.00, 2179.50, 2178.75, 2178.75, 481, 229, 295, 186
2016/8/18, 06:00:00, 2179.00, 2179.25, 2178.75, 2179.00, 637, 241, 182, 455
2016/8/18, 06:05:00, 2179.00, 2179.50, 2179.00, 2179.50, 900, 246, 410, 490
2016/8/18, 06:10:00, 2179.75, 2180.00, 2179.25, 2179.50, 762, 336, 473, 289
2016/8/18, 06:15:00, 2179.50, 2179.75, 2179.25, 2179.75, 538, 269, 188, 350
2016/8/18, 06:20:00, 2179.75, 2180.00, 2179.25, 2179.25, 1417, 397, 960, 457
2016/8/18, 06:25:00, 2179.00, 2180.00, 2179.00, 2179.75, 924, 306, 238, 686
2016/8/18, 06:30:00, 2179.75, 2180.00, 2179.25, 2180.00, 488, 256, 264, 224
2016/8/18, 06:35:00, 2180.00, 2180.00, 2179.75, 2179.75, 226, 115, 118, 108
2016/8/18, 06:40:00, 2179.75, 2179.75, 2179.00, 2179.00, 648, 280, 523, 125
2016/8/18, 06:45:00, 2179.00, 2179.50, 2179.00, 2179.25, 753, 325, 337, 416
2016/8/18, 06:50:00, 2179.50, 2179.50, 2179.00, 2179.25, 1178, 433, 370, 808
2016/8/18, 06:55:00, 2179.50, 2179.75, 2179.00, 2179.25, 1289, 457, 712, 577
2016/8/18, 07:00:00, 2179.00, 2179.50, 2178.75, 2179.25, 2336, 997, 1388, 948
2016/8/18, 07:05:00, 2179.25, 2179.50, 2179.00, 2179.25, 2217, 824, 967, 1250
2016/8/18, 07:10:00, 2179.25, 2179.50, 2179.00, 2179.25, 756, 324, 412, 344
2016/8/18, 07:15:00, 2179.25, 2179.25, 2177.75, 2177.75, 3731, 1264, 2748, 983
2016/8/18, 07:20:00, 2178.00, 2178.50, 2177.75, 2178.50, 693, 271, 272, 421
2016/8/18, 07:25:00, 2178.25, 2178.75, 2178.25, 2178.25, 1104, 371, 314, 790
2016/8/18, 07:30:00, 2178.50, 2178.75, 2178.00, 2178.00, 1184, 516, 632, 552
2016/8/18, 07:35:00, 2178.00, 2178.00, 2177.50, 2177.75, 2468, 948, 1349, 1119
2016/8/18, 07:40:00, 2177.75, 2178.00, 2177.50, 2177.75, 673, 302, 241, 432
2016/8/18, 07:45:00, 2178.00, 2178.00, 2177.50, 2177.75, 1023, 360, 492, 531
2016/8/18, 07:50:00, 2177.75, 2177.75, 2177.00, 2177.00, 703, 341, 527, 176
2016/8/18, 07:55:00, 2177.25, 2177.25, 2176.25, 2176.75, 4034, 1323, 2035, 1999
2016/8/18, 08:00:00, 2176.75, 2177.00, 2176.25, 2176.25, 2089, 700, 1381, 708
2016/8/18, 08:05:00, 2176.25, 2177.00, 2176.25, 2176.75, 1608, 645, 740, 868
2016/8/18, 08:10:00, 2176.75, 2177.00, 2176.50, 2176.75, 1565, 532, 810, 755
2016/8/18, 08:15:00, 2176.50, 2177.00, 2176.50, 2177.00, 1166, 443, 637, 529
2016/8/18, 08:20:00, 2176.75, 2177.25, 2176.50, 2177.00, 3981, 1206, 2200, 1781
2016/8/18, 08:25:00, 2176.75, 2177.75, 2176.75, 2177.50, 1679, 728, 507, 1172
2016/8/18, 08:30:00, 2177.50, 2178.00, 2177.25, 2178.00, 3646, 1256, 1296, 2350
2016/8/18, 08:35:00, 2178.00, 2178.25, 2177.50, 2177.75, 1795, 682, 944, 851
2016/8/18, 08:40:00, 2177.75, 2178.00, 2177.50, 2177.50, 1384, 506, 936, 448
2016/8/18, 08:45:00, 2177.50, 2178.00, 2177.50, 2177.75, 2305, 736, 1075, 1230
2016/8/18, 08:50:00, 2178.00, 2178.25, 2177.50, 2178.00, 1978, 649, 1152, 826
2016/8/18, 08:55:00, 2177.75, 2178.00, 2177.50, 2177.50, 1277, 520, 798, 479
2016/8/18, 09:00:00, 2177.50, 2177.75, 2177.25, 2177.50, 1613, 598, 758, 855
2016/8/18, 09:05:00, 2177.50, 2178.00, 2177.50, 2177.50, 2112, 747, 950, 1162
2016/8/18, 09:10:00, 2177.50, 2178.00, 2177.50, 2178.00, 568, 228, 176, 392
2016/8/18, 09:15:00, 2178.00, 2178.50, 2177.75, 2178.25, 2958, 887, 1426, 1532
2016/8/18, 09:20:00, 2178.25, 2178.75, 2177.75, 2178.75, 2215, 795, 789, 1426
2016/8/18, 09:25:00, 2178.75, 2179.25, 2178.50, 2178.75, 4099, 1373, 1707, 2392
